,titulo,premio,personaje,genero,agencia,palabras
1828,A Beautiful Mind,Adapted Screenplay,STUDENT,male,0.7692307692307693,90
1829,A Beautiful Mind,Adapted Screenplay,TECHNICIAN,male,1.0,4
1830,A Beautiful Mind,Adapted Screenplay,VAN NEUMANN,male,1.0,301
1831,A Beautiful Mind,Adapted Screenplay,YOUNG MAN,male,1.0,10
1832,A Beautiful Mind,Adapted Screenplay,ZWEIFEL,male,0.9565217391304348,256
1833,The Pianist,Adapted Screenplay,1ST POLISH OFFICER,male,1.0,5
1834,The Pianist,Adapted Screenplay,2ND POLISH OFFICER,male,1.0,17
1835,The Pianist,Adapted Screenplay,3RD MAN,male,1.0,9
1836,The Pianist,Adapted Screenplay,A GERMAN VOICE,male,1.0,19
1837,The Pianist,Adapted Screenplay,A MAN'S VOICE,male,1.0,22
1838,The Pianist,Adapted Screenplay,A YOUNG WOMAN,female,1.0,5
1839,The Pianist,Adapted Screenplay,ALL WORKERS,male,1.0,54
1840,The Pianist,Adapted Screenplay,BARTCZAK,male,1.0,19
1841,The Pianist,Adapted Screenplay,BENEK,male,1.0,78
1842,The Pianist,Adapted Screenplay,BOGUCKI,male,0.8888888888888888,70
1843,The Pianist,Adapted Screenplay,DEALERS,male,1.0,5
1844,The Pianist,Adapted Screenplay,DOCTOR,male,1.0,32
1845,The Pianist,Adapted Screenplay,DOROTA,female,0.98,284
1846,The Pianist,Adapted Screenplay,DR. EHRLICH,male,1.0,102
1847,The Pianist,Adapted Screenplay,FATHER,male,0.9473684210526315,420
1848,The Pianist,Adapted Screenplay,GEBCZYNSKI,male,0.9565217391304348,163
1849,The Pianist,Adapted Screenplay,GERMAN OFFICER,male,0.5,17
1850,The Pianist,Adapted Screenplay,GRUN,male,1.0,82
1851,The Pianist,Adapted Screenplay,HALINA,female,1.0,209
1852,The Pianist,Adapted Screenplay,HENRYK,male,0.979381443298969,638
1853,The Pianist,Adapted Screenplay,JANINA,female,1.0,85
1854,The Pianist,Adapted Screenplay,JEHUDA,male,0.9836065573770492,360
1855,The Pianist,Adapted Screenplay,JEWISH POLICEMAN,male,1.0,6
1856,The Pianist,Adapted Screenplay,JEWISH POLICEMAN #1,male,1.0,17
1857,The Pianist,Adapted Screenplay,JUREK,male,1.0,64
1858,The Pianist,Adapted Screenplay,KITTY,female,0.9333333333333333,91
1859,The Pianist,Adapted Screenplay,LEDNICKI,male,1.0,93
1860,The Pianist,Adapted Screenplay,LOUDSPEAKER VOICE,male,1.0,6
1861,The Pianist,Adapted Screenplay,MAJOREK,male,0.9,219
1862,The Pianist,Adapted Screenplay,MICHAL,male,1.0,151
1863,The Pianist,Adapted Screenplay,MOTHER,female,0.9,183
1864,The Pianist,Adapted Screenplay,MR LIPA,male,1.0,94
1865,The Pianist,Adapted Screenplay,NCO,male,0.0,25
1866,The Pianist,Adapted Screenplay,POLISH WORKMAN,male,1.0,10
1867,The Pianist,Adapted Screenplay,PUPPYDOG'S VOICE,male,1.0,41
1868,The Pianist,Adapted Screenplay,RADIO ANNOUNCER,male,0.5,50
1869,The Pianist,Adapted Screenplay,REGINA,female,0.9473684210526315,158
1870,The Pianist,Adapted Screenplay,RUBINSTEIN,male,1.0,27
1871,The Pianist,Adapted Screenplay,RUBINSTEIN'S VOICE,male,1.0,11
1872,The Pianist,Adapted Screenplay,SCHULTZ,male,1.0,10
1873,The Pianist,Adapted Screenplay,SS CAPTAIN,male,0.8,131
1874,The Pianist,Adapted Screenplay,SS LIEUTENANT,male,1.0,40
1875,The Pianist,Adapted Screenplay,SS LIEUTENANT'S VOICE,male,1.0,18
1876,The Pianist,Adapted Screenplay,SZALAS,male,0.9473684210526315,128
1877,The Pianist,Adapted Screenplay,SZPILMAN,male,0.9456521739130435,1049
1878,The Pianist,Adapted Screenplay,THE ELDERLY MAN,male,1.0,25
1879,The Pianist,Adapted Screenplay,THE FEATHER WOMAN,female,1.0,82
1880,The Pianist,Adapted Screenplay,THE GERMAN CAPTAIN,male,1.0,158
1881,The Pianist,Adapted Screenplay,THE NERVOUS MAN,male,1.0,62
1882,The Pianist,Adapted Screenplay,THE YOUNG MAN,male,1.0,9
1883,The Pianist,Adapted Screenplay,THE YOUNG WOMAN,female,1.0,46
1884,The Pianist,Adapted Screenplay,WOMAN WITH CHILD,female,1.0,21
1885,The Pianist,Adapted Screenplay,ZICK-ZACK,male,1.0,59
1886,The Lord of the Rings: The Return of the King,Adapted Screenplay,ARAGORN,male,0.9076923076923077,493
1887,The Lord of the Rings: The Return of the King,Adapted Screenplay,ARWEN,female,0.8571428571428571,127
1888,The Lord of the Rings: The Return of the King,Adapted Screenplay,BILBO,male,1.0,54
1889,The Lord of the Rings: The Return of the King,Adapted Screenplay,DENETHOR,male,0.9090909090909091,351
1890,The Lord of the Rings: The Return of the King,Adapted Screenplay,DÉAGOL,male,1.0,9
1891,The Lord of the Rings: The Return of the King,Adapted Screenplay,ELROND,male,0.918918918918919,261
1892,The Lord of the Rings: The Return of the King,Adapted Screenplay,FARAMIR,male,0.8235294117647058,125
1893,The Lord of the Rings: The Return of the King,Adapted Screenplay,FIGWIT,male,1.0,5
1894,The Lord of the Rings: The Return of the King,Adapted Screenplay,FRODO,male,0.9024390243902439,593
1895,The Lord of the Rings: The Return of the King,Adapted Screenplay,GALADRIEL,female,0.75,65
1896,The Lord of the Rings: The Return of the King,Adapted Screenplay,GAMLING,male,1.0,25
1897,The Lord of the Rings: The Return of the King,Adapted Screenplay,GANDALF,male,0.8928571428571429,1032
1898,The Lord of the Rings: The Return of the King,Adapted Screenplay,GIMLI,male,1.0,195
1899,The Lord of the Rings: The Return of the King,Adapted Screenplay,GOLLUM,male,1.0,416
1900,The Lord of the Rings: The Return of the King,Adapted Screenplay,GORBAG,male,0.9,60
1901,The Lord of the Rings: The Return of the King,Adapted Screenplay,GOTHMOG,male,1.0,58
1902,The Lord of the Rings: The Return of the King,Adapted Screenplay,GRIMBOLD,male,1.0,10
1903,The Lord of the Rings: The Return of the King,Adapted Screenplay,GUARD,male,0.5,15
1904,The Lord of the Rings: The Return of the King,Adapted Screenplay,IORLAS,male,0.8,25
1905,The Lord of the Rings: The Return of the King,Adapted Screenplay,KING OF THE DEAD,male,0.625,41
1906,The Lord of the Rings: The Return of the King,Adapted Screenplay,LEGOLAS,male,0.7368421052631579,143
1907,The Lord of the Rings: The Return of the King,Adapted Screenplay,MADRIL,male,0.5,8
1908,The Lord of the Rings: The Return of the King,Adapted Screenplay,MERRY,male,0.9722222222222222,228
1909,The Lord of the Rings: The Return of the King,Adapted Screenplay,ORC 2,male,1.0,9
1910,The Lord of the Rings: The Return of the King,Adapted Screenplay,PIPPIN,male,0.9852941176470589,445
1911,The Lord of the Rings: The Return of the King,Adapted Screenplay,ROHAN MARSHALL,male,1.0,9
1912,The Lord of the Rings: The Return of the King,Adapted Screenplay,ROHAN SOLDIER,male,1.0,9
1913,The Lord of the Rings: The Return of the King,Adapted Screenplay,SAM,male,0.9523809523809523,721
1914,The Lord of the Rings: The Return of the King,Adapted Screenplay,SHAGRAT,male,1.0,64
1915,The Lord of the Rings: The Return of the King,Adapted Screenplay,SMÉAGOL,male,1.0,244
1916,The Lord of the Rings: The Return of the King,Adapted Screenplay,SOLDIER 2,male,1.0,4
1917,The Lord of the Rings: The Return of the King,Adapted Screenplay,THÉODEN,male,0.9122807017543859,421
1918,The Lord of the Rings: The Return of the King,Adapted Screenplay,TREEBEARD,male,1.0,51
1919,The Lord of the Rings: The Return of the King,Adapted Screenplay,WITCH KING,male,0.6666666666666666,41
1920,The Lord of the Rings: The Return of the King,Adapted Screenplay,ÉOMER,male,1.0,76
1921,The Lord of the Rings: The Return of the King,Adapted Screenplay,ÉOWYN,female,0.96,161
1922,Sideways,Adapted Screenplay,14-YEAR-OLD BOY,male,0.9230769230769231,93
1923,Sideways,Adapted Screenplay,CAMMI,female,1.0,104
1924,Sideways,Adapted Screenplay,CARYL,female,1.0,58
1925,Sideways,Adapted Screenplay,CHRIS,male,1.0,13
1926,Sideways,Adapted Screenplay,CHRISTINE,female,1.0,142
1927,Sideways,Adapted Screenplay,EVELYN,female,0.96875,177
1928,Sideways,Adapted Screenplay,GARY,male,1.0,97
1929,Sideways,Adapted Screenplay,GAS STATION ATTENDANT,male,1.0,34
1930,Sideways,Adapted Screenplay,GOLFER,male,1.0,7
1931,Sideways,Adapted Screenplay,HUSBAND #1,male,1.0,5
1932,Sideways,Adapted Screenplay,JACK,male,0.9682320441988951,4557
1933,Sideways,Adapted Screenplay,KEN,male,1.0,16
1934,Sideways,Adapted Screenplay,MAN,male,1.0,45
1935,Sideways,Adapted Screenplay,MAYA,female,0.9653179190751445,1063
1936,Sideways,Adapted Screenplay,MILES,male,0.9513677811550152,4601
1937,Sideways,Adapted Screenplay,MR. ERGANIAN,male,1.0,55
1938,Sideways,Adapted Screenplay,MRS. ERGANIAN,female,1.0,27
1939,Sideways,Adapted Screenplay,PHYLLIS,female,1.0,411
1940,Sideways,Adapted Screenplay,POLISH VOICE,male,1.0,34
1941,Sideways,Adapted Screenplay,POURER,female,1.0,43
1942,Sideways,Adapted Screenplay,RAUL,male,1.0,22
1943,Sideways,Adapted Screenplay,SALES ASSOCIATE,female,1.0,3
1944,Sideways,Adapted Screenplay,STEPHANIE,female,0.9777777777777777,272
1945,Sideways,Adapted Screenplay,TELLER,female,1.0,4
1946,Sideways,Adapted Screenplay,VICTORIA,female,1.0,105
1947,Sideways,Adapted Screenplay,WAITER,male,1.0,46
1948,Sideways,Adapted Screenplay,WAITRESS,female,1.0,20
1949,Brokeback Mountain,Adapted Screenplay,ALMA,female,1.0,493
1950,Brokeback Mountain,Adapted Screenplay,ALMA JR.,female,1.0,33
1951,Brokeback Mountain,Adapted Screenplay,ANNOUNCER,male,1.0,36
1952,Brokeback Mountain,Adapted Screenplay,BARTENDER,male,1.0,40
1953,Brokeback Mountain,Adapted Screenplay,BASQUE,male,1.0,57
1954,Brokeback Mountain,Adapted Screenplay,BIKER #1,male,1.0,14
1955,Brokeback Mountain,Adapted Screenplay,BIKER #2,male,1.0,15
1956,Brokeback Mountain,Adapted Screenplay,BOBBY,male,1.0,13
1957,Brokeback Mountain,Adapted Screenplay,CASSIE,female,1.0,167
1958,Brokeback Mountain,Adapted Screenplay,ENNIS,male,0.9769230769230769,1880
1959,Brokeback Mountain,Adapted Screenplay,FARMER #1,male,1.0,8
1960,Brokeback Mountain,Adapted Screenplay,FARMER #2,male,1.0,4
1961,Brokeback Mountain,Adapted Screenplay,FIRST ROUGENECK,male,1.0,14
1962,Brokeback Mountain,Adapted Screenplay,FOE AGUIRRE,male,1.0,14
1963,Brokeback Mountain,Adapted Screenplay,JACK,male,0.9535864978902954,1860
1964,Brokeback Mountain,Adapted Screenplay,JACK'S MOTHER,female,0.9090909090909091,83
1965,Brokeback Mountain,Adapted Screenplay,JHON TWIST,male,1.0,13
1966,Brokeback Mountain,Adapted Screenplay,JIMBO,male,1.0,43
1967,Brokeback Mountain,Adapted Screenplay,JOE AGUIRRE,male,0.9629629629629629,255
1968,Brokeback Mountain,Adapted Screenplay,JOHN TWIST,male,0.9375,137
1969,Brokeback Mountain,Adapted Screenplay,JR.,female,1.0,43
1970,Brokeback Mountain,Adapted Screenplay,JUDGE,male,1.0,2
1971,Brokeback Mountain,Adapted Screenplay,LASHAWN,female,1.0,147
1972,Brokeback Mountain,Adapted Screenplay,LAUREN MOTHER,female,1.0,9
1973,Brokeback Mountain,Adapted Screenplay,LINDA HIGGINS,female,1.0,20
1974,Brokeback Mountain,Adapted Screenplay,LUREEN,female,0.9622641509433962,312
1975,Brokeback Mountain,Adapted Screenplay,MONROE,male,1.0,42
1976,Brokeback Mountain,Adapted Screenplay,OLD MAN,male,0.9285714285714286,99
1977,Brokeback Mountain,Adapted Screenplay,PHILLIPS,male,1.0,81
1978,Brokeback Mountain,Adapted Screenplay,PHOTOGRAPHER,male,1.0,14
1979,Brokeback Mountain,Adapted Screenplay,RANDALL,male,0.7777777777777778,73
1980,Brokeback Mountain,Adapted Screenplay,ROAD BOSS,male,1.0,16
1981,Brokeback Mountain,Adapted Screenplay,SECOND ROUGHNECK,male,1.0,16
1982,Brokeback Mountain,Adapted Screenplay,TIMMY,male,1.0,54
1983,Brokeback Mountain,Adapted Screenplay,TRUCKER,male,1.0,8
1984,Brokeback Mountain,Adapted Screenplay,WAITRESS,female,1.0,35
1985,The Departed,Adapted Screenplay,BANKROBBER,male,0.9090909090909091,92
1986,The Departed,Adapted Screenplay,BARRIGAN,male,1.0,111
1987,The Departed,Adapted Screenplay,BARTENDER,male,1.0,12
1988,The Departed,Adapted Screenplay,BILLY,male,0.9775561097256857,2464
1989,The Departed,Adapted Screenplay,BILLY'S AUNT,female,1.0,20
1990,The Departed,Adapted Screenplay,BOOKIE,male,1.0,28
1991,The Departed,Adapted Screenplay,BROWN,male,0.88,188
1992,The Departed,Adapted Screenplay,CAMERA COP,male,1.0,16
1993,The Departed,Adapted Screenplay,CAMERA GEEK COP,male,1.0,20
1994,The Departed,Adapted Screenplay,CAMERA TECH COP,male,1.0,5
1995,The Departed,Adapted Screenplay,CHINESE GANGSTER,male,0.8,85
1996,The Departed,Adapted Screenplay,CHINESE TRANSLATOR,male,1.0,32
1997,The Departed,Adapted Screenplay,COLIN,male,0.9775280898876404,2727
1998,The Departed,Adapted Screenplay,COSTELLO,male,0.9806451612903225,1967
1999,The Departed,Adapted Screenplay,DELAHUNT,male,0.9782608695652174,264
2000,The Departed,Adapted Screenplay,DETECTIVE 1,male,1.0,86
2001,The Departed,Adapted Screenplay,DETECTIVE 2,male,1.0,32
2002,The Departed,Adapted Screenplay,DETECTIVE 4,male,0.5,27
2003,The Departed,Adapted Screenplay,DIGNAM,male,1.0,1014
2004,The Departed,Adapted Screenplay,DRILL INSTRUCTOR,male,1.0,29
2005,The Departed,Adapted Screenplay,ELLERBY,male,0.9658119658119658,821
2006,The Departed,Adapted Screenplay,FITZY,male,0.975,198
2007,The Departed,Adapted Screenplay,FRENCH,male,1.0,37
2008,The Departed,Adapted Screenplay,GEEK COP,male,1.0,14
2009,The Departed,Adapted Screenplay,GWEN,female,1.0,31
2010,The Departed,Adapted Screenplay,HARD GUY,male,1.0,7
2011,The Departed,Adapted Screenplay,INSTRUCTOR,male,0.75,35
2012,The Departed,Adapted Screenplay,JIMMY,male,1.0,6
2013,The Departed,Adapted Screenplay,LAZIO,male,1.0,23
2014,The Departed,Adapted Screenplay,LYNN DETECTIVE,male,1.0,11
2015,The Departed,Adapted Screenplay,MADOLYN,female,0.9871794871794872,785
2016,The Departed,Adapted Screenplay,MISTER FRENCH,male,0.9552238805970149,418
2017,The Departed,Adapted Screenplay,MRS KENNEFICK,female,0.6666666666666666,14
2018,The Departed,Adapted Screenplay,NEWS ANCHOR,female,0.8,52
2019,The Departed,Adapted Screenplay,OTHER PRISONER,male,1.0,18
2020,The Departed,Adapted Screenplay,PHONE TECH COP,male,1.0,20
2021,The Departed,Adapted Screenplay,PRIEST,male,1.0,75
2022,The Departed,Adapted Screenplay,PROPRIETOR,male,1.0,16
2023,The Departed,Adapted Screenplay,QUEENAN,male,0.9453125,815
2024,The Departed,Adapted Screenplay,QUEENAN'S SECRETARY,female,1.0,10
2025,The Departed,Adapted Screenplay,REALTOR,female,1.0,53
2026,The Departed,Adapted Screenplay,REPORTER,female,1.0,8
2027,The Departed,Adapted Screenplay,SEAN,male,0.925,243
2028,The Departed,Adapted Screenplay,SGT. DIGNAM,male,0.9452054794520548,0
2029,The Departed,Adapted Screenplay,SPEAKER,male,1.0,51
2030,The Departed,Adapted Screenplay,THE MAYOR,male,0.0,4
2031,The Departed,Adapted Screenplay,UNCLE,male,1.0,25
2032,The Departed,Adapted Screenplay,WASP UNCLE,male,1.0,11
2033,The Departed,Adapted Screenplay,YOUNG COSTELLO,male,1.0,214
2034,The Departed,Adapted Screenplay,YOUNG PRIEST,male,1.0,12
2035,No Country for Old Men,Adapted Screenplay,BELL,male,0.9837133550488599,1906
2036,No Country for Old Men,Adapted Screenplay,BOY 1,male,1.0,37
2037,No Country for Old Men,Adapted Screenplay,BOY 2,male,1.0,46
2038,No Country for Old Men,Adapted Screenplay,CABBIE,male,1.0,5
2039,No Country for Old Men,Adapted Screenplay,CARLA JEAN,female,0.9512195121951219,452
2040,No Country for Old Men,Adapted Screenplay,CHIGURH,male,0.9722222222222222,781
2041,No Country for Old Men,Adapted Screenplay,CLERK,male,1.0,103
2042,No Country for Old Men,Adapted Screenplay,DEPUTY,male,1.0,53
2043,No Country for Old Men,Adapted Screenplay,DRIVER,male,1.0,82
2044,No Country for Old Men,Adapted Screenplay,ELLIS,male,0.9814814814814815,379
2045,No Country for Old Men,Adapted Screenplay,LORETTA,female,0.8888888888888888,61
2046,No Country for Old Men,Adapted Screenplay,MAN,male,1.0,267
2047,No Country for Old Men,Adapted Screenplay,MAN AT CHAIR,male,1.0,20
2048,No Country for Old Men,Adapted Screenplay,MEXICAN,male,1.0,25
2049,No Country for Old Men,Adapted Screenplay,MOLLY,female,1.0,49
2050,No Country for Old Men,Adapted Screenplay,MOSS,male,0.972972972972973,939
2051,No Country for Old Men,Adapted Screenplay,MOTHER,female,0.9743589743589743,248
2052,No Country for Old Men,Adapted Screenplay,OFFICIAL,male,1.0,107
2053,No Country for Old Men,Adapted Screenplay,PROPRIETOR,male,0.9696969696969697,199
2054,No Country for Old Men,Adapted Screenplay,ROSCOE,male,1.0,194
2055,No Country for Old Men,Adapted Screenplay,SALESMAN,male,1.0,19
2056,No Country for Old Men,Adapted Screenplay,SECOND YOUTH,male,1.0,6
2057,No Country for Old Men,Adapted Screenplay,SHERIFF BELL,male,1.0,5
2058,No Country for Old Men,Adapted Screenplay,WAITRESS,female,1.0,8
2059,No Country for Old Men,Adapted Screenplay,WELLS,male,0.9761904761904762,432
2060,No Country for Old Men,Adapted Screenplay,WENDELL,male,0.9772727272727273,294
2061,No Country for Old Men,Adapted Screenplay,WOMAN,female,1.0,172
2062,No Country for Old Men,Adapted Screenplay,YOUTH,male,1.0,15
2063,Slumdog Millionaire,Adapted Screenplay,ADA,female,1.0,71
2064,Slumdog Millionaire,Adapted Screenplay,ADELE,female,1.0,13
2065,Slumdog Millionaire,Adapted Screenplay,AMIR,male,1.0,18
2066,Slumdog Millionaire,Adapted Screenplay,ARVIND,male,0.9047619047619048,152
2067,Slumdog Millionaire,Adapted Screenplay,BAR GIRL,female,1.0,9
2068,Slumdog Millionaire,Adapted Screenplay,BARDI,male,1.0,3
2069,Slumdog Millionaire,Adapted Screenplay,CLARK,male,0.875,34
2070,Slumdog Millionaire,Adapted Screenplay,COMMISSIONER OF POLICE,male,0.9230769230769231,131
2071,Slumdog Millionaire,Adapted Screenplay,CONSTABLE SRINIVAS,male,1.0,90
2072,Slumdog Millionaire,Adapted Screenplay,DANCE TEACHER,female,1.0,37
2073,Slumdog Millionaire,Adapted Screenplay,DAVE,male,1.0,33
2074,Slumdog Millionaire,Adapted Screenplay,DIRECTOR,male,0.875,86
2075,Slumdog Millionaire,Adapted Screenplay,DOOR-KEEPER,male,1.0,43
2076,Slumdog Millionaire,Adapted Screenplay,DRIVER,male,1.0,8
2077,Slumdog Millionaire,Adapted Screenplay,GUIDE,male,1.0,57
2078,Slumdog Millionaire,Adapted Screenplay,INSPECTOR,male,0.9411764705882353,610
2079,Slumdog Millionaire,Adapted Screenplay,JAMAL,male,0.9618320610687023,1854
2080,Slumdog Millionaire,Adapted Screenplay,JAMAL'S MOTHER,female,1.0,15
2081,Slumdog Millionaire,Adapted Screenplay,JAVED,male,0.9166666666666666,124
2082,Slumdog Millionaire,Adapted Screenplay,KRISHNA,male,1.0,15
2083,Slumdog Millionaire,Adapted Screenplay,LATIKA,female,0.9661016949152542,364
2084,Slumdog Millionaire,Adapted Screenplay,MAMAN,male,1.0,247
2085,Slumdog Millionaire,Adapted Screenplay,MAN,male,1.0,33
2086,Slumdog Millionaire,Adapted Screenplay,MANAGER,male,1.0,69
2087,Slumdog Millionaire,Adapted Screenplay,MISTER NANDHA,male,0.8571428571428571,49
2088,Slumdog Millionaire,Adapted Screenplay,MOTHER,female,1.0,14
2089,Slumdog Millionaire,Adapted Screenplay,NITA,female,0.8,59
2090,Slumdog Millionaire,Adapted Screenplay,OPERATOR,male,1.0,10
2091,Slumdog Millionaire,Adapted Screenplay,PETER,male,1.0,16
2092,Slumdog Millionaire,Adapted Screenplay,PRAKASH,male,1.0,23
2093,Slumdog Millionaire,Adapted Screenplay,PREM,male,0.9506578947368421,2613
2094,Slumdog Millionaire,Adapted Screenplay,PUNNOOSE,male,1.0,16
2095,Slumdog Millionaire,Adapted Screenplay,SALIM,male,0.9865771812080537,930
2096,Slumdog Millionaire,Adapted Screenplay,SECURITY GUARD,male,1.0,29
2097,Slumdog Millionaire,Adapted Screenplay,TEACHER,male,0.6666666666666666,86
2098,Slumdog Millionaire,Adapted Screenplay,TV COMMENTATOR,male,1.0,34
2099,Slumdog Millionaire,Adapted Screenplay,TV REPORTER,male,1.0,65
2100,Slumdog Millionaire,Adapted Screenplay,VISION MIXER,male,1.0,34
2101,Slumdog Millionaire,Adapted Screenplay,WOMAN,female,0.9230769230769231,194
2102,Slumdog Millionaire,Adapted Screenplay,YOUNG CONSTABLE,male,1.0,7
2103,Precious,Adapted Screenplay,2ND BOY,male,1.0,7
2104,Precious,Adapted Screenplay,ADMINISTRATOR,female,0.5,11
2105,Precious,Adapted Screenplay,AISHA,female,1.0,2
2106,Precious,Adapted Screenplay,BOY,male,1.0,5
2107,Precious,Adapted Screenplay,BOY# 1,male,1.0,32
2108,Precious,Adapted Screenplay,BOY# 2,male,1.0,13
2109,Precious,Adapted Screenplay,BOY'S VOICE,male,1.0,5
2110,Precious,Adapted Screenplay,BUNNY,female,1.0,22
2111,Precious,Adapted Screenplay,CAITLIN,female,0.75,23
2112,Precious,Adapted Screenplay,CANDACE,female,1.0,17
2113,Precious,Adapted Screenplay,CHELSEA,female,1.0,8
2114,Precious,Adapted Screenplay,CONSUELO,female,1.0,30
2115,Precious,Adapted Screenplay,CORNROWS,female,1.0,376
2116,Precious,Adapted Screenplay,FEROCIOUS WOMAN,female,1.0,7
2117,Precious,Adapted Screenplay,GIRL # 1,female,1.0,8
2118,Precious,Adapted Screenplay,GIRL # 2,female,1.0,9
2119,Precious,Adapted Screenplay,GIRL # 3,female,0.0,8
2120,Precious,Adapted Screenplay,GIRL # 4,female,1.0,15
2121,Precious,Adapted Screenplay,IRENE,female,1.0,50
2122,Precious,Adapted Screenplay,JERMAINE,male,0.9782608695652174,355
2123,Precious,Adapted Screenplay,JO ANN,female,0.9354838709677419,197
2124,Precious,Adapted Screenplay,JOHN,male,1.0,54
2125,Precious,Adapted Screenplay,KATHERINE,female,1.0,58
2126,Precious,Adapted Screenplay,MARY,female,0.9931506849315068,904
2127,Precious,Adapted Screenplay,MIRIAM,female,1.0,22
2128,Precious,Adapted Screenplay,MR. WICHER,male,1.0,46
2129,Precious,Adapted Screenplay,MRS. LICHENSTEIN,female,0.9803921568627451,348
2130,Precious,Adapted Screenplay,MS. RAIN,female,0.9704641350210971,1563
2131,Precious,Adapted Screenplay,MS. WEISS,female,0.9811320754716981,321
2132,Precious,Adapted Screenplay,NEIGHBOR,female,1.0,10
2133,Precious,Adapted Screenplay,NURSE,female,1.0,41
2134,Precious,Adapted Screenplay,PRECIOUS,female,0.9809004092769441,4929
2135,Precious,Adapted Screenplay,RHONDA,female,0.8888888888888888,98
2136,Precious,Adapted Screenplay,RITA,female,0.9230769230769231,82
2137,Precious,Adapted Screenplay,RUBY,female,1.0,70
2138,Precious,Adapted Screenplay,SECRETARY,female,1.0,17
2139,Precious,Adapted Screenplay,SHEILA,female,0.8888888888888888,65
2140,Precious,Adapted Screenplay,SKINNY MAN,male,1.0,5
2141,Precious,Adapted Screenplay,TOM,male,1.0,7
2142,Precious,Adapted Screenplay,WOMAN,female,1.0,29
2143,The Social Network,Adapted Screenplay,A CREW MEMBER,male,1.0,6
2144,The Social Network,Adapted Screenplay,ADMINISTRATOR,female,0.6666666666666666,67
2145,The Social Network,Adapted Screenplay,AIDE,male,1.0,26
2146,The Social Network,Adapted Screenplay,ALICE,female,1.0,6
2147,The Social Network,Adapted Screenplay,AMY,female,0.9736842105263158,217
2148,The Social Network,Adapted Screenplay,ASHLEIGH,female,1.0,42
2149,The Social Network,Adapted Screenplay,ASSISTANT,female,1.0,6
2150,The Social Network,Adapted Screenplay,BANKER,male,1.0,10
2151,The Social Network,Adapted Screenplay,BOB,male,1.0,41
2152,The Social Network,Adapted Screenplay,BRIANNA,female,1.0,16
2153,The Social Network,Adapted Screenplay,CAMERON,male,0.9702380952380952,1108
2154,The Social Network,Adapted Screenplay,CHRIS,male,1.0,12
2155,The Social Network,Adapted Screenplay,CHRISTY,female,1.0,236
2156,The Social Network,Adapted Screenplay,CLUB PRESIDENT,male,1.0,38
2157,The Social Network,Adapted Screenplay,COLLEGE GUY,male,1.0,10
2158,The Social Network,Adapted Screenplay,COURT REPORTER,female,1.0,18
2159,The Social Network,Adapted Screenplay,COX,male,1.0,74
2160,The Social Network,Adapted Screenplay,DIVYA,male,0.9823008849557522,697
2161,The Social Network,Adapted Screenplay,DUSTIN,male,1.0,119
2162,The Social Network,Adapted Screenplay,EDUARDO,male,0.958498023715415,3026
2163,The Social Network,Adapted Screenplay,ERIC,male,1.0,4
2164,The Social Network,Adapted Screenplay,ERICA,female,0.9230769230769231,715
2165,The Social Network,Adapted Screenplay,EXECUTIVE,male,1.0,18
2166,The Social Network,Adapted Screenplay,FEMALE FRIEND,female,1.0,11
2167,The Social Network,Adapted Screenplay,FEMALE STUDENT,female,1.0,6
2168,The Social Network,Adapted Screenplay,FRATERNITY GUY,male,1.0,15
2169,The Social Network,Adapted Screenplay,GAGE,male,0.9787234042553191,667
2170,The Social Network,Adapted Screenplay,GIRL #1,female,1.0,18
2171,The Social Network,Adapted Screenplay,GIRL #2,female,1.0,20
2172,The Social Network,Adapted Screenplay,GRAD STUDENT,male,1.0,23
2173,The Social Network,Adapted Screenplay,GRETCHEN,female,0.9074074074074074,401
2174,The Social Network,Adapted Screenplay,IAN,male,1.0,9
2175,The Social Network,Adapted Screenplay,K.C.,male,1.0,36
2176,The Social Network,Adapted Screenplay,KENWRIGHT,male,1.0,88
2177,The Social Network,Adapted Screenplay,LAWYER,male,1.0,112
2178,The Social Network,Adapted Screenplay,LAWYER #2,male,0.5,14
2179,The Social Network,Adapted Screenplay,MALE FRIEND,male,1.0,22
2180,The Social Network,Adapted Screenplay,MARK,male,0.9633286318758815,4371
2181,The Social Network,Adapted Screenplay,MARYLIN,female,0.9333333333333333,296
2182,The Social Network,Adapted Screenplay,MAURICE,male,1.0,27
2183,The Social Network,Adapted Screenplay,MR. WINKLEVOSS,male,1.0,41
2184,The Social Network,Adapted Screenplay,PETER,male,1.0,46
2185,The Social Network,Adapted Screenplay,POLICEMAN,male,1.0,47
2186,The Social Network,Adapted Screenplay,POLICEMAN #2,male,1.0,4
2187,The Social Network,Adapted Screenplay,PRINCE ALBERT,male,1.0,58
2188,The Social Network,Adapted Screenplay,PROFESSOR,male,0.8666666666666667,104
2189,The Social Network,Adapted Screenplay,SEAN,male,0.963302752293578,2010
2190,The Social Network,Adapted Screenplay,SECRETARY,female,1.0,23
2191,The Social Network,Adapted Screenplay,SENIOR,male,0.8333333333333334,44
2192,The Social Network,Adapted Screenplay,SHARON,female,1.0,11
2193,The Social Network,Adapted Screenplay,SORORITY GIRL,female,1.0,7
2194,The Social Network,Adapted Screenplay,SORORITY GIRL #2,female,1.0,13
2195,The Social Network,Adapted Screenplay,SPEAKER,male,1.0,144
